כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
צופית 18,138.7,17/02/2020,"1,930,000 ₪",11193-258-40,דירה בבית קומות,5,קומה 2,2019,"13,915 ₪",5
צופית 18,155.6,30/01/2020,"2,430,000 ₪",11193-258-45,דירה בבית קומות,6,קומה 5,2019,"15,617 ₪",5
צופית 11,107.14,18/12/2019,"1,670,000 ₪",11193-262-4,דירה בבית קומות,5,שניה,2002,"15,607 ₪",3
צופית 11,107.14,12/01/2009,"1,140,000 ₪",11193-262-4,דירה בבית קומות,5,שניה,2002,"15,607 ₪",3
בת חן 25,92.13,13/12/2019,"1,850,000 ₪",11193-325-2,דירה בבית קומות,4,קרקע,1999,"20,109 ₪",2
בת חן 25,92.13,01/08/2018,"1,900,000 ₪",11193-325-2,דירה בבית קומות,4,קרקע,1999,"20,109 ₪",2
בת חן 25,92.13,29/06/2008,"1,000,000 ₪",11193-325-2,דירה בבית קומות,4,קרקע,1999,"20,109 ₪",2
צופית 18,138.7,28/11/2019,"1,930,000 ₪",11193-258-37,דירה בבית קומות,5,קומה 1,2019,"13,915 ₪",5
בת חן 13,128,27/11/2019,"1,690,000 ₪",11193-312-3,דירה בבית קומות,5,שלישית,2000,"13,203 ₪",2
צופית 18,138.7,12/11/2019,"1,915,000 ₪",11193-258-39,דירה,5,קומה 2,2019,"13,807 ₪",5
בת חן 19,90.69,08/11/2019,"1,740,000 ₪",11193-318-4,דירה בבית קומות,4,שלישית,1999,"19,333 ₪",3
בת חן 19,90.69,09/11/1999,"716,000 ₪",11193-318-4,דירה בבית קומות,4,שלישית,1999,"19,333 ₪",3
צופית 18,155.6,30/10/2019,"2,290,000 ₪",11193-258-44,דירה,6,קומה 4,2019,"14,717 ₪",5
צופית 18,138.7,25/09/2019,"1,930,000 ₪",11193-258-42,דירה בבית קומות,5,קומה 3,2019,"13,915 ₪",5
בת חן 13,104,19/09/2019,"2,100,000 ₪",11193-312-2,דירה בבית קומות,5,ראשונה,2000,"20,192 ₪",2
חוחית 5,82.87,18/08/2019,"1,735,000 ₪",11193-329-3,דירה בבית קומות,4,שניה,2004,"21,159 ₪",2
חוחית 5,82.87,24/03/2013,"1,450,000 ₪",11193-329-3,דירה בבית קומות,4,שניה,2004,"21,159 ₪",2
חוחית 5,82.87,03/02/2010,"1,099,000 ₪",11193-329-3,דירה בבית קומות,4,שניה,2004,"21,159 ₪",2
בת חן 20,100,18/08/2019,"1,100,000 ₪",11193-268-2,דירה בבית קומות,4,שניה,2001,"11,000 ₪",3
חוחית 2,107.98,17/07/2019,"1,915,000 ₪",11193-313-6,דירה בבית קומות,5,שניה ושלישית,2001,"17,897 ₪",2
חוחית 2,107.98,16/02/2003,"1,213,000 ₪",11193-313-6,דירה בבית קומות,5,שניה ושלישית,2001,"17,897 ₪",2
צופית 11,98.04,13/06/2019,"1,735,000 ₪",11193-262-2,דירה בבית קומות,4,קרקע ראשונה,2002,"17,704 ₪",3
צופית 11,98.04,12/12/2003,"1,100,000 ₪",11193-262-2,דירה בבית קומות,4,קרקע ראשונה,2002,"17,704 ₪",3
דוכיפת 4,107.15,06/06/2019,"2,150,000 ₪",11193-292-1,דירה בבית קומות,5,קרקע וראשונה,2000,"20,093 ₪",2
דוכיפת 4,107.15,20/07/2009,"1,145,000 ₪",11193-292-1,דירה בבית קומות,5,קרקע וראשונה,2000,"20,093 ₪",2
בת חן 26,121.42,02/05/2019,"2,230,000 ₪",11193-271-1,דירה בבית קומות,5,קרקע,2001,"18,430 ₪",4
חוחית 5,88.5,02/05/2019,"1,840,000 ₪",11193-329-1,דירה בבית קומות,4,קרקע ראשונה,2004,"20,909 ₪",2
חוחית 5,88.5,09/03/2014,"1,570,000 ₪",11193-329-1,דירה בבית קומות,4,קרקע ראשונה,2004,"20,909 ₪",2
חוחית 5,88.5,08/09/2008,"940,000 ₪",11193-329-1,דירה בבית קומות,4,קרקע ראשונה,2004,"20,909 ₪",2
דוכיפת 7,121,17/02/2019,"2,250,000 ₪",11193-341-7,דירה בבית קומות,5,שלישית ורביעית,2011,"18,595 ₪",3
דוכיפת 10,126.35,07/11/2018,"2,225,000 ₪",11193-295-9,דירה בבית קומות,5,רביעית וחמישית,2008,"17,659 ₪",4
דוכיפת 10,126.35,23/10/2008,"1,550,000 ₪",11193-295-9,דירה בבית קומות,5,רביעית וחמישית,2008,"17,659 ₪",4
צופית 18,155.6,04/11/2018,"2,500,000 ₪",11193-258-46,דירה בבית קומות,6,קומה 5,2019,"16,067 ₪",5
דוכיפת 15,94.4,16/04/2018,"1,840,000 ₪",11193-344-3,דירה בבית קומות,4,ראשונה,2002,"19,574 ₪",3
דוכיפת 15,94.4,24/11/2010,"1,400,000 ₪",11193-344-3,דירה בבית קומות,4,ראשונה,2002,"19,574 ₪",3
דוכיפת 15,94.4,14/09/2001,"1,006,000 ₪",11193-344-3,דירה בבית קומות,4,ראשונה,2002,"19,574 ₪",3
צופית 22,72.3,28/11/2017,"1,580,000 ₪",11193-258-11,דירה בבית קומות,4,קומה 3,2001,"21,944 ₪",6
צופית 22,72.3,01/07/2009,"975,000 ₪",11193-258-11,דירה בבית קומות,4,קומה 3,2001,"21,944 ₪",6
צופית 4,111.4,29/10/2017,"1,700,000 ₪",11193-308-9,דירה בבית קומות,5,שניה ושלישית,1999,"15,260 ₪",1
חוחית 2,97.51,07/08/2017,"1,800,000 ₪",11193-313-4,דירה בבית קומות,4,ראשונה,2001,"18,557 ₪",2
חוחית 2,97.51,19/09/2012,"1,700,000 ₪",11193-313-4,דירה בבית קומות,4,ראשונה,2001,"18,557 ₪",2
חוחית 2,97.51,09/06/2002,"1,060,000 ₪",11193-313-4,דירה בבית קומות,4,ראשונה,2001,"18,557 ₪",2
חוחית 2,97.51,07/08/2017,חלק נמכר,11193-313-4,דירה בבית קומות,4,ראשונה,2001,"18,557 ₪",2
חוחית 2,97.51,מחיר,1,11193-313-4,דירה בבית קומות,4,ראשונה,2001,"18,557 ₪",2
חוחית 2,97.51,50%,"900,000 ₪",11193-313-4,דירה בבית קומות,4,ראשונה,2001,"18,557 ₪",2
חוחית 2,97.51,2,50%,11193-313-4,דירה בבית קומות,4,ראשונה,2001,"18,557 ₪",2
חוחית 2,97.51,"900,000 ₪","1,800,000 ₪",11193-313-4,דירה בבית קומות,4,ראשונה,2001,"18,557 ₪",2
חוחית 6,59,29/06/2017,"925,000 ₪",11193-317-8,דירה בבית קומות,3,שביעית,2005,"15,678 ₪",4
צופית 2,119.86,29/05/2017,"2,350,000 ₪",11193-310-1,דירה בבית קומות,4,ראשונה,2000,"19,748 ₪",4
צופית 2,119.86,17/03/2010,"1,550,000 ₪",11193-310-1,דירה בבית קומות,4,ראשונה,2000,"19,748 ₪",4
צופית 12,126.11,26/02/2017,"2,520,000 ₪",11193-299-1,דירה בבית קומות,6,קרקע,2001,"19,983 ₪",3
צופית 5,67.04,19/01/2017,"1,400,000 ₪",11193-265-4,דירה בבית קומות,3,שניה,2002,"20,896 ₪",3
צופית 5,67.04,09/04/2012,"345,000 ₪",11193-265-4,דירה בבית קומות,3,שניה,2002,"20,896 ₪",3
בת חן 28,117.65,18/01/2017,"2,590,000 ₪",11193-272-6,דירה בבית קומות,5,שלישית,2010,"22,137 ₪",4
בת חן 28,117.65,26/07/2011,"2,150,000 ₪",11193-272-6,דירה בבית קומות,5,שלישית,2010,"22,137 ₪",4
דוכיפת 2,101.86,14/12/2016,"2,174,000 ₪",11193-291-2,דירה בבית קומות,5,קרקע,2002,"21,343 ₪",3
בת חן 23,77.39,13/10/2016,"1,570,000 ₪",11193-323-1,דירה בבית קומות,3,מרתף וקרקע,2000,"20,390 ₪",3
בת חן 23,77.39,01/03/2007,"951,000 ₪",11193-323-1,דירה בבית קומות,3,מרתף וקרקע,2000,"20,390 ₪",3
בת חן 23,77.39,09/01/2005,"855,000 ₪",11193-323-1,דירה בבית קומות,3,מרתף וקרקע,2000,"20,390 ₪",3
בת חן 25,116.87,11/09/2016,"2,120,000 ₪",11193-325-5,דירה בבית קומות,4,שניה שלישית,1999,"18,276 ₪",2
בת חן 25,116.87,11/02/1999,"1,108,000 ₪",11193-325-5,דירה בבית קומות,4,שניה שלישית,1999,"18,276 ₪",2
דוכיפת 10,118,10/07/2016,"2,220,000 ₪",11193-295-6,דירה בבית קומות,5,שנייה,2008,"18,814 ₪",4
דוכיפת 4,105.6,21/06/2016,"1,868,000 ₪",11193-292-5,דירה בבית קומות,5,שניה,2000,"17,689 ₪",2
דוכיפת 8,91.2,16/06/2016,"1,660,000 ₪",11193-294-3,דירה בבית קומות,4,ראשונה,2007,"18,242 ₪",4
דוכיפת 8,91.2,03/07/2015,"1,770,000 ₪",11193-294-3,דירה בבית קומות,4,ראשונה,2007,"18,242 ₪",4
דוכיפת 8,91.2,21/09/2008,"910,000 ₪",11193-294-3,דירה בבית קומות,4,ראשונה,2007,"18,242 ₪",4
דוכיפת 8,91.2,19/09/2005,"454,000 ₪",11193-294-3,דירה בבית קומות,4,ראשונה,2007,"18,242 ₪",4
צופית 13,160.37,22/02/2016,"1,900,000 ₪",11193-261-6,דירה בבית קומות,6,רביעית וקומת גג,2002,"11,875 ₪",5
צופית 13,160.37,04/01/2012,"1,550,000 ₪",11193-261-6,דירה בבית קומות,6,רביעית וקומת גג,2002,"11,875 ₪",5
דוכיפת 14,93.78,20/01/2016,"2,040,000 ₪",11193-297-1,דירה בבית קומות,5,קרקע,2002,"21,753 ₪",3
בת חן 28,91.2,18/11/2015,"1,980,000 ₪",11193-272-3,דירה בבית קומות,4,ראשונה,2010,"21,758 ₪",4
בת חן 28,91.2,10/08/2011,"1,790,000 ₪",11193-272-3,דירה בבית קומות,4,ראשונה,2010,"21,758 ₪",4
בת חן 7,123.6,23/08/2015,"2,080,000 ₪",11193-337-13,דירה בבית קומות,5,שניה,2014,"16,828 ₪",5
צופית 6,120,28/07/2015,"2,100,000 ₪",11193-306-2,דירה בבית קומות,5,שלישית,2002,"17,500 ₪",1
בת חן 7,33.3,09/07/2015,"475,000 ₪",11193-337-30,חנות,לא ידוע,קרקע,2014,"14,264 ₪",5
חוחית 3,126.3,18/06/2015,"2,150,000 ₪",11193-330-2,דירה בבית קומות,5,מרתף קרקע וראשונה,2000,"17,063 ₪",1
חוחית 3,126.3,24/07/2001,"1,089,000 ₪",11193-330-2,דירה בבית קומות,5,מרתף קרקע וראשונה,2000,"17,063 ₪",1
חוחית 8,112,05/06/2015,"1,599,000 ₪",11193-319-1,דירה בבית קומות,5,רביעית,2000,"14,277 ₪",1
בת חן 7,121.3,01/05/2015,"2,070,000 ₪",11193-337-3,דירה בבית קומות,5,שניה,2014,"17,065 ₪",5
בת חן 7,123.8,21/04/2015,"2,220,000 ₪",11193-337-11,דירה בבית קומות,5,ראשונה,2014,"17,932 ₪",5
בת חן 26,125.45,09/04/2015,"2,075,000 ₪",11193-271-8,דירה בבית קומות,5,"רביעית, חמישית",2001,"16,540 ₪",4
דוכיפת 13,92.55,10/03/2015,"1,750,000 ₪",11193-344-11,דירה בבית קומות,4,ראשונה,2000,"18,909 ₪",3
צופית 7,80,02/02/2015,"1,648,000 ₪",11193-264-5,דירה בבית קומות,4,ראשונה,2000,"20,600 ₪",3
בת חן 7,126.6,06/01/2015,"2,410,000 ₪",11193-337-10,דירה בבית קומות,5,חמישית,2014,"19,036 ₪",5
בת חן 17,108.91,05/01/2015,"1,889,000 ₪",11193-316-7,דירה בבית קומות,5,רביעית וחמישית,1999,"17,345 ₪",3
בת חן 58,129.73,18/12/2014,"1,674,000 ₪",11193-290-8,דירה בבית קומות,4,"רביעית, חמישית",2000,"12,977 ₪",3
בת חן 58,129.73,17/06/2004,"1,136,000 ₪",11193-290-8,דירה בבית קומות,4,"רביעית, חמישית",2000,"12,977 ₪",3
בת חן 7,124.7,16/12/2014,"2,060,000 ₪",11193-337-14,דירה בבית קומות,5,שניה,2014,"16,520 ₪",5
בת חן 7,129.6,11/11/2014,"2,400,000 ₪",11193-337-19,דירה בבית קומות,5,חמישית,2014,"18,519 ₪",5
בת חן 7,23.3,05/10/2014,"474,000 ₪",11193-337-35,חנות,לא ידוע,קרקע,2014,"20,343 ₪",5
בת חן 14,109.35,30/09/2014,"1,800,000 ₪",11193-309-6,דירה בבית קומות,4,קרקע ראשונה שניה,2000,"16,514 ₪",1
בת חן 14,109.35,31/08/2008,"1,100,000 ₪",11193-309-6,דירה בבית קומות,4,קרקע ראשונה שניה,2000,"16,514 ₪",1
בת חן 7,111.2,28/09/2014,"1,056,000 ₪",11193-337-26,חנות,לא ידוע,קרקע,2014,"9,496 ₪",5
בת חן 7,124.1,23/09/2014,"2,129,000 ₪",11193-337-17,דירה בבית קומות,5,רביעית,2014,"17,156 ₪",5
צופית 7,149,23/09/2014,"2,350,000 ₪",11193-264-4,דירה בבית קומות,5.5,שלישית,2000,"15,772 ₪",3
בת חן 4,114,20/08/2014,"1,800,000 ₪",11193-300-2,דירת גג,5,רביעית,2000,"15,789 ₪",3
דוכיפת 7,95.4,07/08/2014,"1,650,000 ₪",11193-341-6,דירה בבית קומות,4.5,שניה,2011,"17,296 ₪",3
דוכיפת 7,998,30/07/2014,"738,000 ₪",11193-341-0,דירת גג,5,רביעית,2011,739 ₪,3
בת חן 14,106.5,23/06/2014,"600,000 ₪",11193-309-2,דירה בבית קומות,5.5,קרקע ראשונה שניה,2000,"5,660 ₪",1
בת חן 14,106.5,06/07/2009,"1,100,000 ₪",11193-309-2,דירה בבית קומות,5.5,קרקע ראשונה שניה,2000,"5,660 ₪",1
בת חן 36,100,04/05/2014,"2,000,000 ₪",11193-276-5,דירה בבית קומות,5,רביעית,2013,"20,000 ₪",3
בת חן 36,100,04/10/2012,"1,950,000 ₪",11193-276-5,דירה בבית קומות,5,רביעית,2013,"20,000 ₪",3
בת חן 7,127.1,11/04/2014,"2,375,000 ₪",11193-337-9,דירה בבית קומות,5,חמישית,2014,"18,686 ₪",5
בת חן 20,120,06/04/2014,"1,505,000 ₪",11193-268-1,דירה בבית קומות,4,שלישית,2001,"12,542 ₪",3
בת חן 48,49.23,23/03/2014,"1,020,000 ₪",11193-284-5,דירה בבית קומות,2,שלישית,2001,"20,816 ₪",4
בת חן 48,49.23,25/03/2008,"555,000 ₪",11193-284-5,דירה בבית קומות,2,שלישית,2001,"20,816 ₪",4
בת חן 48,49.23,01/08/2002,"570,000 ₪",11193-284-5,דירה בבית קומות,2,שלישית,2001,"20,816 ₪",4
צופית 9,122,13/02/2014,"1,870,000 ₪",11193-263-8,דירה בבית קומות,5,חמישית,1984,"15,328 ₪",4
בת חן 56,129,05/02/2014,"2,200,000 ₪",11193-288-7,דירה בבית קומות,4.5,רביעית וחמישית,2000,"17,054 ₪",5
בת חן 7,123.8,03/02/2014,"435,000 ₪",11193-337-15,חנות,5,שלישית,2014,"3,537 ₪",5
בת חן 7,123.8,20/12/2013,"2,070,000 ₪",11193-337-15,חנות,5,שלישית,2014,"3,537 ₪",5
בת חן 7,124.7,28/01/2014,"2,489,000 ₪",11193-337-12,דירה בבית קומות,5,ראשונה,2014,"19,960 ₪",5
בת חן 7,124.6,03/01/2014,"2,120,000 ₪",11193-337-18,דירה בבית קומות,5,רביעית,2014,"17,014 ₪",5
בת חן 7,85.6,01/01/2014,"1,080,000 ₪",11193-337-27,חנות,לא ידוע,קרקע,2014,"12,617 ₪",5
בת חן 7,28.2,01/01/2014,"415,000 ₪",11193-337-23,חנות,לא ידוע,קרקע,2014,"14,716 ₪",5
בת חן 6,64.1,31/12/2013,"1,268,000 ₪",11193-302-6,דירה בבית קומות,3,שלישית,1997,"19,782 ₪",4
צופית 22,87.2,08/11/2013,"1,360,000 ₪",11193-258-14,דירה בבית קומות,4,קומה 4,2001,"15,596 ₪",6
בת חן 24,99,27/10/2013,"2,080,000 ₪",11193-270-2,דירה בבית קומות,5,לא ידוע,2000,"21,010 ₪",4
צופית 4,121.3,30/07/2013,"1,900,000 ₪",11193-308-2,דירה בבית קומות,5,מרתף קרקע וראשונה,1999,"15,702 ₪",1
צופית 4,121.3,28/12/2000,"1,053,000 ₪",11193-308-2,דירה בבית קומות,5,מרתף קרקע וראשונה,1999,"15,702 ₪",1
בת חן 64,80,07/07/2013,"1,345,000 ₪",11193-342-3,דירה בבית קומות,4,קומה 0,2008,"16,812 ₪",6
בת חן 34,112.71,26/06/2013,"1,899,000 ₪",11193-275-5,דירה בבית קומות,4,שניה,2004,"16,955 ₪",3
בת חן 34,112.71,09/09/2004,"1,384,000 ₪",11193-275-5,דירה בבית קומות,4,שניה,2004,"16,955 ₪",3
בת חן 1,1724,25/06/2013,"8,119,000 ₪",11193-256-1,בניני ציבור,לא ידוע,לא ידוע,1984,"4,709 ₪",0
בת חן 64,110.57,25/06/2013,"1,949,000 ₪",11193-342-2,דירה בבית קומות,5,קומה 0,2008,"17,718 ₪",6
בת חן 64,110.57,06/07/2006,"1,100,000 ₪",11193-342-2,דירה בבית קומות,5,קומה 0,2008,"17,718 ₪",6
בת חן 36,129.8,30/05/2013,"2,030,000 ₪",11193-276-6,דירה בבית קומות,5,רביעית חמישית ושישית,2013,"15,736 ₪",3
בת חן 36,129.8,05/07/2012,"1,900,000 ₪",11193-276-6,דירה בבית קומות,5,רביעית חמישית ושישית,2013,"15,736 ₪",3
צופית 12,102.21,28/05/2013,"1,614,000 ₪",11193-299-2,דירה בבית קומות,4,ראשונה,2001,"15,791 ₪",3
בת חן 38,86.6,01/05/2013,"1,640,000 ₪",11193-277-4,דירה בבית קומות,4,שניה,2002,"19,070 ₪",4
בת חן 38,86.6,11/04/2002,"1,041,000 ₪",11193-277-4,דירה בבית קומות,4,שניה,2002,"19,070 ₪",4
בת חן 21,117.82,15/02/2013,"1,819,000 ₪",11193-321-1,דירה בבית קומות,4,ראשונה,2003,"15,439 ₪",4
בת חן 14,109.95,11/02/2013,"1,490,000 ₪",11193-309-1,דירה בבית קומות,4.5,קרקע ראשונה שניה,2000,"13,552 ₪",1
בת חן 58,91.6,27/01/2013,"1,400,000 ₪",11193-290-3,דירה בבית קומות,4,שניה,2000,"15,284 ₪",3
בת חן 30,106.4,24/01/2013,"1,959,000 ₪",11193-273-4,דירה בבית קומות,5,שלישית,2013,"18,412 ₪",5
חוחית 12,83.01,14/01/2013,"1,590,000 ₪",11193-324-3,דירה בבית קומות,4,ראשונה,2003,"19,157 ₪",3
חוחית 12,83.01,11/09/2007,"976,000 ₪",11193-324-3,דירה בבית קומות,4,ראשונה,2003,"19,157 ₪",3
דוכיפת 2,80.1,17/12/2012,"1,559,000 ₪",11193-291-6,דירה בבית קומות,4,שניה,2002,"19,463 ₪",3
צופית 7,84,24/10/2012,"1,390,000 ₪",11193-264-3,דירה בבית קומות,4,לא ידוע,2000,"16,548 ₪",3
בת חן 35,139.1,16/10/2012,"1,899,000 ₪",11193-332-8,דירה בבית קומות,5,שלישית,1998,"13,652 ₪",3
בת חן 36,104,05/10/2012,"1,950,000 ₪",11193-276-1,דירה בבית קומות,5,לא ידוע,2013,"18,750 ₪",3
בת חן 36,104,29/02/2012,"1,920,000 ₪",11193-276-1,דירה בבית קומות,5,לא ידוע,2013,"18,750 ₪",3
בת חן 28,164.5,11/09/2012,"2,277,000 ₪",11193-272-7,דירה בבית קומות,5,רביעית חמישית,2010,"13,842 ₪",4
דוכיפת 7,100.08,21/08/2012,"1,650,000 ₪",11193-341-3,דירה בבית קומות,5,ראשונה,2011,"16,487 ₪",3
בת חן 36,120,04/07/2012,"1,900,000 ₪",11193-276-3,דירה,5,לא ידוע,2013,"15,833 ₪",3
בת חן 13,150,30/05/2012,"1,810,000 ₪",11193-312-1,דירה בבית קומות,5,ראשונה,2000,"12,067 ₪",2
צופית 13,100.21,28/05/2012,"1,550,000 ₪",11193-261-3,דירה בבית קומות,5,שניה,2002,"15,500 ₪",5
צופית 13,100.21,10/11/2011,"1,385,000 ₪",11193-261-3,דירה בבית קומות,5,שניה,2002,"15,500 ₪",5
צופית 22,72.3,24/05/2012,"1,235,000 ₪",11193-258-3,דירה בבית קומות,4,קומה 1,2001,"17,082 ₪",6
בת חן 64,109.53,08/05/2012,"1,300,000 ₪",11193-342-6,דירה בבית קומות,4,"קומה 2, קומה 3",2008,"11,869 ₪",6
בת חן 32,118.36,01/05/2012,"2,180,000 ₪",11193-274-4,דירה בבית קומות,5,שלישית,2009,"18,418 ₪",4
בת חן 28,102.2,22/04/2012,"1,700,000 ₪",11193-272-5,דירה בבית קומות,4,שניה,2010,"16,634 ₪",4
דוכיפת 2,85.08,29/03/2012,"1,590,000 ₪",11193-291-3,דירה בבית קומות,4,ראשונה,2002,"18,688 ₪",3
חוחית 1,110.1,23/03/2012,"1,237,000 ₪",11193-331-1,דירה בבית קומות,4,קרקע,2005,"11,235 ₪",3
צופית 11,64.65,15/03/2012,"1,100,000 ₪",11193-262-5,דירה בבית קומות,3,שלישית,2002,"17,015 ₪",3
חוחית 5,83,21/12/2011,"1,480,000 ₪",11193-329-4,דירה בבית קומות,4,שניה,2004,"17,831 ₪",2
חוחית 5,83,12/08/2004,"956,000 ₪",11193-329-4,דירה בבית קומות,4,שניה,2004,"17,831 ₪",2
דוכיפת 11,94.7,22/11/2011,"1,700,000 ₪",11193-344-18,דירה בבית קומות,4,קרקע,2000,"17,951 ₪",3
צופית 2,76.32,31/10/2011,"1,150,000 ₪",11193-310-6,דירה בבית קומות,3,שלישית,2000,"15,068 ₪",4
צופית 7,76,27/10/2011,"1,200,000 ₪",11193-264-6,דירה בבית קומות,3,ראשונה,2000,"15,789 ₪",3
בת חן 54,100,24/10/2011,"1,540,000 ₪",11193-287-3,דירה בבית קומות,4,שניה,1999,"15,400 ₪",2
חוחית 6,117.97,16/09/2011,"1,877,000 ₪",11193-317-7,דירה בבית קומות,4,קרקע שלישית ורביעית,2005,"16,043 ₪",4
חוחית 6,117.97,10/07/2006,"1,308,000 ₪",11193-317-7,דירה בבית קומות,4,קרקע שלישית ורביעית,2005,"16,043 ₪",4
צופית 2,124.63,08/09/2011,"1,340,000 ₪",11193-310-7,דירה בבית קומות,4,רביעית וחמישית,2000,"10,752 ₪",4
דוכיפת 7,97.03,11/08/2011,"1,887,000 ₪",11193-341-2,דירה בבית קומות,4,קרקע,2011,"19,448 ₪",3
דוכיפת 4,105.6,04/08/2011,"1,800,000 ₪",11193-292-4,דירה בבית קומות,5,שניה,2000,"17,143 ₪",2
דוכיפת 4,105.6,02/08/2005,"1,148,000 ₪",11193-292-4,דירה בבית קומות,5,שניה,2000,"17,143 ₪",2
דוכיפת 4,105.6,12/10/2003,"1,077,000 ₪",11193-292-4,דירה בבית קומות,5,שניה,2000,"17,143 ₪",2
בת חן 26,109.53,31/07/2011,"1,610,000 ₪",11193-271-4,דירה בבית קומות,4.5,ראשונה,2001,"14,771 ₪",4
בת חן 26,109.53,29/10/2001,"1,151,000 ₪",11193-271-4,דירה בבית קומות,4.5,ראשונה,2001,"14,771 ₪",4
בת חן 28,101.67,27/07/2011,"2,050,000 ₪",11193-272-1,דירה בבית קומות,5,קרקע,2010,"20,163 ₪",4
צופית 3,92.74,24/06/2011,"1,720,000 ₪",11193-266-6,דירה בבית קומות,4,שלישית,2004,"18,696 ₪",3
צופית 3,92.74,23/04/2006,"1,149,000 ₪",11193-266-6,דירה בבית קומות,4,שלישית,2004,"18,696 ₪",3
בת חן 50,122.3,09/06/2011,"1,925,000 ₪",11193-285-2,דירה בבית קומות,5,קרקע ראשונה,2005,"15,740 ₪",3
חוחית 1,106.17,24/05/2011,"1,100,000 ₪",11193-331-8,דירה בבית קומות,4,"שלישית, רביעית",2005,"10,361 ₪",3
בת חן 15,99.14,10/05/2011,"1,600,000 ₪",11193-314-2,דירה בבית קומות,4,קרקע,1999,"16,162 ₪",3
בת חן 15,99.14,25/09/2005,"1,132,000 ₪",11193-314-2,דירה בבית קומות,4,קרקע,1999,"16,162 ₪",3
בת חן 15,99.14,23/11/2000,"1,013,000 ₪",11193-314-2,דירה בבית קומות,4,קרקע,1999,"16,162 ₪",3
דוכיפת 12,126.09,17/03/2011,"1,670,000 ₪",11193-296-7,דירה בבית קומות,6,שלישית ורביעית,2000,"13,245 ₪",3
בת חן 26,115,07/02/2011,"1,550,000 ₪",11193-271-3,דירה בבית קומות,4,ראשונה,2001,"13,478 ₪",4
דוכיפת 11,94.7,30/01/2011,"1,775,000 ₪",11193-344-17,דירה בבית קומות,4,קרקע,2000,"18,883 ₪",3
דוכיפת 11,94.7,25/10/1999,"1,190,000 ₪",11193-344-17,דירה בבית קומות,4,קרקע,2000,"18,883 ₪",3
חוחית 1,92.72,28/01/2011,"1,225,000 ₪",11193-331-7,דירה בבית קומות,4,"שלישית, רביעית",2005,"13,212 ₪",3
חוחית 6,93.61,28/10/2010,"1,520,000 ₪",11193-317-4,דירה בבית קומות,4,קרקע שניה,2005,"16,238 ₪",4
בת חן 52,68.02,17/08/2010,"1,080,000 ₪",11193-286-6,דירה בבית קומות,4,שלישית,2008,"15,878 ₪",3
צופית 22,72.2,15/08/2010,"1,280,000 ₪",11193-258-16,דירה בבית קומות,4,קומה 4,2001,"17,778 ₪",6
צופית 22,72.2,04/05/2009,"887,000 ₪",11193-258-16,דירה בבית קומות,4,קומה 4,2001,"17,778 ₪",6
צופית 22,72.2,09/03/2009,"729,000 ₪",11193-258-16,דירה בבית קומות,4,קומה 4,2001,"17,778 ₪",6
צופית 22,72.2,18/01/2002,"686,000 ₪",11193-258-16,דירה בבית קומות,4,קומה 4,2001,"17,778 ₪",6
צופית 7,63,26/07/2010,"930,000 ₪",11193-264-7,דירה בבית קומות,3,שניה,2000,"14,762 ₪",3
דוכיפת 5,115.75,29/06/2010,"1,500,000 ₪",11193-340-10,דירה בבית קומות,5,רביעית וחמישית,2000,"12,959 ₪",4
בת חן 32,150.7,02/06/2010,"2,000,000 ₪",11193-274-5,דירה בבית קומות,5.5,שלישית רביעית חמישית,2009,"13,271 ₪",4
בת חן 32,123.98,01/06/2010,"1,860,000 ₪",11193-274-2,דירה בבית קומות,5,ראשונה,2009,"15,002 ₪",4
בת חן 32,121.93,11/05/2010,"1,950,000 ₪",11193-274-3,דירה בבית קומות,5,שניה,2009,"15,993 ₪",4
בת חן 13,110,02/05/2010,"1,350,000 ₪",11193-312-4,דירה בבית קומות,6,ראשונה,2000,"12,273 ₪",2
דוכיפת 7,93.1,18/04/2010,"1,420,000 ₪",11193-341-5,דירה בבית קומות,4,שניה,2011,"15,252 ₪",3
דוכיפת 4,105.7,15/12/2009,"1,380,000 ₪",11193-292-7,דירה בבית קומות,4,שלישית ורביעית,2000,"13,056 ₪",2
דוכיפת 11,117.7,12/11/2009,"1,400,000 ₪",11193-344-24,דירת גג,5,שלישית ורביעית,2000,"11,966 ₪",3
דוכיפת 11,117.7,01/01/2002,"1,250,000 ₪",11193-344-24,דירת גג,5,שלישית ורביעית,2000,"11,966 ₪",3
חוחית 12,109.47,05/11/2009,"1,500,000 ₪",11193-324-5,דירה בבית קומות,4,שניה,2003,"13,761 ₪",3
חוחית 12,109.47,26/06/2001,"997,000 ₪",11193-324-5,דירה בבית קומות,4,שניה,2003,"13,761 ₪",3
בת חן 38,106.64,28/10/2009,"1,460,000 ₪",11193-277-7,דירה בבית קומות,4,רביעית,2002,"13,691 ₪",4
צופית 2,74.75,11/10/2009,"1,050,000 ₪",11193-310-3,דירה בבית קומות,4,שניה,2000,"14,189 ₪",4
צופית 2,74.75,23/11/2000,"856,000 ₪",11193-310-3,דירה בבית קומות,4,שניה,2000,"14,189 ₪",4
צופית 22,87.2,03/09/2009,"850,000 ₪",11193-258-6,דירה בבית קומות,4,קומה 2,2001,"9,770 ₪",6
