כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
אלנבי 170,55.84,13/03/2022,"1,400,000 ₪",10816-79-3,דירה בבית קומות,3,ראשונה,1960,"25,455 ₪",4
אלנבי 170,55.84,16/04/2015,"1,070,000 ₪",10816-79-3,דירה בבית קומות,3,ראשונה,1960,"25,455 ₪",4
אלנבי 170,55.84,01/11/2011,"400,000 ₪",10816-79-3,דירה בבית קומות,3,ראשונה,1960,"25,455 ₪",4
סטלה מריס 24,61.33,11/03/2022,"1,150,000 ₪",10913-14-34,דירה בבית קומות,3,שישית,1960,"18,852 ₪",6
סטלה מריס 24,61.33,05/09/2012,"600,000 ₪",10913-14-34,דירה בבית קומות,3,שישית,1960,"18,852 ₪",6
סטלה מריס 24,61.33,14/06/2006,"381,000 ₪",10913-14-34,דירה בבית קומות,3,שישית,1960,"18,852 ₪",6
קדושי דמשק 20,69.65,10/03/2022,"870,000 ₪",10913-22-11,דירה בבית קומות,3,שניה,1970,"12,491 ₪",4
"צה""ל 63",52.94,10/03/2022,"850,000 ₪",10816-76-20,דירה בבית קומות,2,רביעית,1960,"16,346 ₪",4
"צה""ל 63",52.94,16/05/2019,"715,000 ₪",10816-76-20,דירה בבית קומות,2,רביעית,1960,"16,346 ₪",4
"צה""ל 63",52.94,14/08/2015,"630,000 ₪",10816-76-20,דירה בבית קומות,2,רביעית,1960,"16,346 ₪",4
"צה""ל 63",52.94,16/04/2002,"306,000 ₪",10816-76-20,דירה בבית קומות,2,רביעית,1960,"16,346 ₪",4
יואב 9,52.94,09/03/2022,"850,000 ₪",10816-67-23,דירה בבית קומות,2,שלישית,1950,"16,346 ₪",4
יואב 9,52.94,07/07/2020,"600,000 ₪",10816-67-23,דירה בבית קומות,2,שלישית,1950,"16,346 ₪",4
הזית 9,49.4,07/03/2022,"800,000 ₪",10816-32-23,דירה בבית קומות,2,רביעית,1950,"16,194 ₪",4
"ש""י עגנון 38",48.5,02/03/2022,"670,000 ₪",10913-32-11,דירה בבית קומות,2,שלישית,1970,"13,814 ₪",4
החותרים 1,58.5,02/03/2022,"1,125,000 ₪",10825-32-17,דירה בבית קומות,3,ראשונה,1960,"19,231 ₪",4
"ש""י עגנון 46",70.6,02/03/2022,"1,330,000 ₪",10913-19-3,דירה בבית קומות,4,ראשונה,1970,"19,000 ₪",4
"ש""י עגנון 46",70.6,20/02/2012,"650,000 ₪",10913-19-3,דירה בבית קומות,4,ראשונה,1970,"19,000 ₪",4
"ש""י עגנון 46",70.6,04/09/2000,"542,000 ₪",10913-19-3,דירה בבית קומות,4,ראשונה,1970,"19,000 ₪",4
ההגנה 35,55,01/03/2022,"950,000 ₪",10816-5-15,דירה בבית קומות,3,שניה,1970,"17,273 ₪",3
אלנבי 127,59.7,01/03/2022,"1,050,000 ₪",10814-49-71,דירה בבית קומות,3,שביעית,1970,"17,588 ₪",17
"ש""י עגנון 34",72.1,01/03/2022,"1,240,000 ₪",10913-30-8,דירה בבית קומות,4,רביעית,1960,"17,222 ₪",4
"ש""י עגנון 34",72.1,06/08/2013,"750,000 ₪",10913-30-8,דירה בבית קומות,4,רביעית,1960,"17,222 ₪",4
"ש""י עגנון 34",72.1,14/03/2010,"320,000 ₪",10913-30-8,דירה בבית קומות,4,רביעית,1960,"17,222 ₪",4
הזית 6,58.37,28/02/2022,"945,000 ₪",10816-30-9,דירה בבית קומות,3,שניה,1950,"16,190 ₪",4
אלנבי 123,79,24/02/2022,"1,150,000 ₪",10814-48-71,דירה בבית קומות,4,שביעית,1970,"14,557 ₪",16
הזית 6,58.37,24/02/2022,"1,030,000 ₪",10816-30-22,דירה בבית קומות,3,רביעית,1950,"17,759 ₪",4
"ש""י עגנון 38",48.5,23/02/2022,"745,000 ₪",10913-32-7,דירת גן,2,שניה,1970,"15,521 ₪",4
"ש""י עגנון 38",48.5,09/01/2012,"360,000 ₪",10913-32-7,דירת גן,2,שניה,1970,"15,521 ₪",4
"ש""י עגנון 38",48.5,03/02/2005,"393,000 ₪",10913-32-7,דירת גן,2,שניה,1970,"15,521 ₪",4
המעפילים 13,56.9,22/02/2022,"1,032,000 ₪",10825-38-20,דירה בבית קומות,3,שניה,1950,"18,429 ₪",4
המעפילים 13,56.9,28/02/2016,"811,000 ₪",10825-38-20,דירה בבית קומות,3,שניה,1950,"18,429 ₪",4
המעפילים 13,56.9,18/02/2008,"292,000 ₪",10825-38-20,דירה בבית קומות,3,שניה,1950,"18,429 ₪",4
קדושי דמשק 22,63.5,22/02/2022,"898,900 ₪",10913-21-49,דירה בבית קומות,3,שישית,1970,"14,156 ₪",7
אלנבי 123,85,17/02/2022,"1,220,000 ₪",10814-48-44,דירה בבית קומות,4,שניה,1970,"14,353 ₪",16
אלנבי 123,85,09/06/2015,"825,000 ₪",10814-48-44,דירה בבית קומות,4,שניה,1970,"14,353 ₪",16
"צה""ל 67",55.87,10/02/2022,"950,000 ₪",10816-74-14,דירה בבית קומות,3,שניה,1960,"17,273 ₪",3
"צה""ל 67",55.87,16/03/2011,"370,000 ₪",10816-74-14,דירה בבית קומות,3,שניה,1960,"17,273 ₪",3
"צה""ל 4",80.5,07/02/2022,"1,360,000 ₪",10916-54-15,דירה בבית קומות,4,שלישית,1970,"16,894 ₪",9
רוטשילד 14,48.88,06/02/2022,"280,000 ₪",10916-11-3,דירה בבית קומות,3,ראשונה,1960,"5,728 ₪",4
יואב 18,81,06/02/2022,"1,237,300 ₪",10816-10-2,דירה בבית קומות,4,ראשונה,1960,"15,275 ₪",4
יואב 18,81,07/11/2004,"428,000 ₪",10816-10-2,דירה בבית קומות,4,ראשונה,1960,"15,275 ₪",4
יואב 18,81,06/02/2022,חלק נמכר,10816-10-2,דירה בבית קומות,4,ראשונה,1960,"15,275 ₪",4
יואב 18,81,מחיר,1,10816-10-2,דירה בבית קומות,4,ראשונה,1960,"15,275 ₪",4
יואב 18,81,33%,"408,309 ₪",10816-10-2,דירה בבית קומות,4,ראשונה,1960,"15,275 ₪",4
יואב 18,81,2,33%,10816-10-2,דירה בבית קומות,4,ראשונה,1960,"15,275 ₪",4
יואב 18,81,"408,309 ₪",3,10816-10-2,דירה בבית קומות,4,ראשונה,1960,"15,275 ₪",4
המעפילים 14,58.5,02/02/2022,"935,000 ₪",10825-10-10,דירה בבית קומות,3,ראשונה,1950,"15,983 ₪",4
"צה""ל 2",92.6,02/02/2022,"1,390,000 ₪",10916-55-37,דירה בבית קומות,4,תשיעית,1970,"15,109 ₪",9
