כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
אלברט שוויצר 65,169,14/01/2013,"2,135,000 ₪",10792-190-1,דירה בבית קומות,6,לא ידוע,1990,"12,633 ₪",1
סירני 13,226.75,22/11/2012,"1,950,000 ₪",10792-179-2,דירה בבית קומות,6,מרתף קרקע ראשונה ועליית גג,1988,"8,600 ₪",0
ראול ולנברג 35,200,20/11/2012,"1,900,000 ₪",10792-170-1,דירה בבית קומות,6,לא ידוע,1989,"9,500 ₪",0
גאולי תימן 3,113.94,04/11/2012,"1,680,000 ₪",10794-140-12,דירה בבית קומות,5,קרקע ראשונה ושניה,1987,"14,867 ₪",3
גאולי תימן 3,113.94,28/04/1998,"1,246,000 ₪",10794-140-12,דירה בבית קומות,5,קרקע ראשונה ושניה,1987,"14,867 ₪",3
פרויד 44,86.8,12/10/2012,"1,350,000 ₪",10794-178-42,דירה בבית קומות,4,קומה 3,1980,"15,553 ₪",13
סירני 9,212.1,05/08/2012,"1,750,000 ₪",10792-176-3,דירה בבית קומות,6,מרתף קרקע ראשונה ושניה,1989,"8,251 ₪",1
ראול ולנברג 32,123.96,05/08/2012,"1,770,000 ₪",10787-138-16,דירה בבית קומות,5,ראשונה ושניה,1994,"14,279 ₪",12
פרויד 36,92.9,03/08/2012,"1,300,000 ₪",10785-43-5,דירה בבית קומות,4,רביעית,1970,"13,994 ₪",5
אלברט שוויצר 10,133,21/06/2012,"1,750,000 ₪",10794-114-3,דירה בבית קומות,5,שניה ושלישית,1991,"13,158 ₪",1
פרויד 38,104.1,15/06/2012,"1,420,000 ₪",10785-44-6,דירה בבית קומות,5,שניה,1970,"13,641 ₪",3
ראול ולנברג 42,167,23/05/2012,"1,800,000 ₪",10788-29-2,דירה בבית קומות,6,ראשונה שניה ושלישית,1990,"10,778 ₪",5
ללא כתובת,108,02/05/2012,"1,545,000 ₪",10785-74-3,דירה בבית קומות,4,שניה,0,"14,306 ₪",0
ראול ולנברג 8,92,15/04/2012,"1,230,000 ₪",10794-129-4,דירה בבית קומות,3,שניה,1998,"13,370 ₪",4
מארק שאגאל 17,134,16/02/2012,"1,830,000 ₪",10794-92-1,דירה בבית קומות,5,"קרקע, ראשונה",1989,"13,657 ₪",3
פרויד 24,115.3,02/02/2012,"1,580,000 ₪",10785-66-6,דירה בבית קומות,5.5,שלישית,1970,"13,703 ₪",3
ראול ולנברג 15,119.8,30/01/2012,"1,680,000 ₪",10794-141-6,דירה בבית קומות,5,שניה שלישית,1990,"14,023 ₪",2
ראול ולנברג 15,104.8,15/01/2012,"1,630,000 ₪",10794-141-13,דירה בבית קומות,5,ראשונה,1990,"15,553 ₪",2
ללא כתובת,60,02/01/2012,"860,000 ₪",10794-15-6,דירה בבית קומות,3,תשיעית,0,"14,333 ₪",0
סירני 1,182.16,12/12/2011,"1,950,000 ₪",10792-172-2,דירה בבית קומות,5,קרקע ראשונה שניה,1980,"10,705 ₪",0
מארק שאגאל 17,138,02/12/2011,"1,750,000 ₪",10794-92-2,דירה בבית קומות,6.5,"קרקע, ראשונה",1989,"12,681 ₪",3
פרויד 24,139.3,06/10/2011,"1,385,000 ₪",10785-66-1,דירה בבית קומות,5,קרקע,1970,"9,964 ₪",3
פרויד 24,139.3,04/11/2008,"730,000 ₪",10785-66-1,דירה בבית קומות,5,קרקע,1970,"9,964 ₪",3
ראול ולנברג 40,145,29/08/2011,"2,130,000 ₪",10788-28-4,דירה בבית קומות,5,שניה ושלישית,2000,"14,690 ₪",2
אלברט שוויצר 19,140,31/07/2011,"2,000,000 ₪",10794-125-1,דירה בבית קומות,5,ראשונה,1973,"14,286 ₪",2
מארק שאגאל 10,108.1,25/07/2011,"2,040,000 ₪",10794-96-16,דירה בבית קומות,5,קרקע ראשונה,1990,"18,871 ₪",1
גאולי תימן 4,159.06,14/06/2011,"1,460,000 ₪",10792-216-6,דירה בבית קומות,5,שניה שלישית ורביעית,1988,"9,179 ₪",5
אלברט שוויצר 54,164,05/06/2011,"1,985,000 ₪",10792-151-4,דירה בבית קומות,7,שניה,1987,"12,104 ₪",2
אלברט שוויצר 37,110,29/05/2011,"1,760,000 ₪",10793-62-1,דירה בבית קומות,5,לא ידוע,1980,"16,000 ₪",0
פרויד 14,96.7,27/05/2011,"2,380,000 ₪",10785-72-1,דירה בבית קומות,6,קרקע ראשונה,1970,"24,612 ₪",6
פרויד 20,77.38,08/05/2011,"1,250,000 ₪",10785-68-6,דירה בבית קומות,3.5,שלישית,1996,"16,234 ₪",4
פרויד 20,77.38,30/08/2006,"694,000 ₪",10785-68-6,דירה בבית קומות,3.5,שלישית,1996,"16,234 ₪",4
ללא כתובת,80,02/05/2011,"1,030,000 ₪",10794-15-7,דירה בבית קומות,4,שמינית,0,"12,875 ₪",0
פרץ ברנשטיין 10,110,27/04/2011,"2,150,000 ₪",10794-117-3,דירה בבית קומות,5,שניה,2010,"19,545 ₪",3
פרץ ברנשטיין 10,110,28/09/2009,"2,428,000 ₪",10794-117-3,דירה בבית קומות,5,שניה,2010,"19,545 ₪",3
אלברט שוויצר 52,120,07/04/2011,"2,150,000 ₪",10792-150-1,דירה בבית קומות,6,לא ידוע,1990,"17,917 ₪",1
פרץ ברנשטיין 2,170,31/03/2011,"1,700,000 ₪",10794-101-1,דירה בבית קומות,6,לא ידוע,1980,"10,000 ₪",1
פרויד 47,91,10/03/2011,"900,000 ₪",10785-98-4,דירה בבית קומות,4,שניה,1970,"9,890 ₪",3
פרויד 47,91,25/07/2010,"650,000 ₪",10785-98-4,דירה בבית קומות,4,שניה,1970,"9,890 ₪",3
ללא כתובת,70,01/03/2011,"1,050,000 ₪",10785-74-4,דירה בבית קומות,3,שלישית,0,"15,000 ₪",0
אלברט שוויצר 57,130,23/02/2011,"2,200,000 ₪",10792-159-2,דירה בבית קומות,5,ראשונה,1990,"16,923 ₪",1
פרץ ברנשטיין 9,150,22/02/2011,"2,500,000 ₪",10794-120-1,דירה בבית קומות,6,לא ידוע,1993,"16,667 ₪",4
פרויד 44,93.1,16/02/2011,"1,250,000 ₪",10794-178-84,דירה בבית קומות,4,קומה 13,1980,"13,441 ₪",13
פרויד 44,93.1,21/03/2001,"821,000 ₪",10794-178-84,דירה בבית קומות,4,קומה 13,1980,"13,441 ₪",13
גאולי תימן 5,149.6,03/02/2011,"1,680,000 ₪",10794-139-9,דירה בבית קומות,5,שלישית ורביעית,1988,"11,230 ₪",1
פרויד 35,77.6,31/01/2011,"1,125,000 ₪",10785-93-13,דירה בבית קומות,4,שלישית,1970,"14,610 ₪",4
פרויד 35,77.6,12/04/2010,"780,000 ₪",10785-93-13,דירה בבית קומות,4,שלישית,1970,"14,610 ₪",4
מארק שאגאל 5,107.46,31/12/2010,"1,435,000 ₪",10785-118-1,דירה בבית קומות,5,קרקע,1991,"13,354 ₪",3
גאולי תימן 3,113.94,22/12/2010,"1,600,000 ₪",10794-140-10,דירה בבית קומות,5,קרקע ראשונה ושניה,1987,"14,159 ₪",3
גאולי תימן 3,113.94,10/07/2008,"1,240,000 ₪",10794-140-10,דירה בבית קומות,5,קרקע ראשונה ושניה,1987,"14,159 ₪",3
גאולי תימן 3,113.94,22/12/2010,חלק נמכר,10794-140-10,דירה בבית קומות,5,קרקע ראשונה ושניה,1987,"14,159 ₪",3
גאולי תימן 3,113.94,מחיר,1,10794-140-10,דירה בבית קומות,5,קרקע ראשונה ושניה,1987,"14,159 ₪",3
גאולי תימן 3,113.94,50%,"800,000 ₪",10794-140-10,דירה בבית קומות,5,קרקע ראשונה ושניה,1987,"14,159 ₪",3
גאולי תימן 3,113.94,2,50%,10794-140-10,דירה בבית קומות,5,קרקע ראשונה ושניה,1987,"14,159 ₪",3
גאולי תימן 3,113.94,"800,000 ₪","1,600,000 ₪",10794-140-10,דירה בבית קומות,5,קרקע ראשונה ושניה,1987,"14,159 ₪",3
אלברט שוויצר 43,107.1,01/12/2010,"1,700,000 ₪",10792-146-1,דירה בבית קומות,5.5,קרקע,1980,"15,873 ₪",3
גיבורי גטו ורשה 9,197.14,24/11/2010,"2,820,000 ₪",10792-208-1,דירה בבית קומות,7,קרקע ראשונה שנייה ועליית גג,1988,"14,305 ₪",0
ראול ולנברג 12,107.5,11/11/2010,"1,450,000 ₪",10794-131-1,דירה בבית קומות,4.5,קרקע + ראשונה,1993,"13,488 ₪",3
ללא כתובת,120,08/11/2010,"1,100,000 ₪",10794-16-1,דירה בבית קומות,4,שתים עשרה,0,"9,167 ₪",0
ראול ולנברג 20,72.77,13/10/2010,"1,480,000 ₪",10794-135-4,דירה בבית קומות,4,שלישית,1987,"20,338 ₪",4
פרץ ברנשטיין 17,424.95,21/09/2010,"3,450,000 ₪",10792-272-2,בית בודד,1,"ראשונה, שניה, שלישית, עליית גג",1986,"8,119 ₪",1
ללא כתובת,95,17/08/2010,"1,100,000 ₪",10794-15-8,דירה בבית קומות,4,ראשונה,0,"11,579 ₪",0
אלברט שוויצר 60,137.56,02/08/2010,"2,150,000 ₪",10792-154-5,דירה בבית קומות,5,קרקע ראשונה שניה,1991,"15,630 ₪",1
גאולי תימן 3,127.37,12/07/2010,"1,685,000 ₪",10794-140-5,דירה בבית קומות,5,קרקע ראשונה שניה ושלישית,1987,"13,229 ₪",3
פרץ ברנשטיין 6,118.07,09/07/2010,"1,670,000 ₪",10794-115-5,דירה בבית קומות,5,קרקע ראשונה שניה,1987,"14,144 ₪",3
ראול ולנברג 32,122.61,01/07/2010,"1,950,000 ₪",10787-138-17,דירה בבית קומות,5.5,שלישית ורביעית,1994,"15,904 ₪",12
אלברט שוויצר 73,127,22/06/2010,"1,830,000 ₪",10792-194-2,דירה בבית קומות,4.5,לא ידוע,1989,"14,409 ₪",2
פרויד 20,103.44,07/06/2010,"1,690,000 ₪",10785-68-1,דירה בבית קומות,5,קרקע וראשונה,1996,"16,408 ₪",4
פרויד 20,103.44,14/01/2008,"1,170,000 ₪",10785-68-1,דירה בבית קומות,5,קרקע וראשונה,1996,"16,408 ₪",4
פרויד 20,103.44,10/09/2000,"1,232,000 ₪",10785-68-1,דירה בבית קומות,5,קרקע וראשונה,1996,"16,408 ₪",4
ראול ולנברג 9,90.88,20/05/2010,"1,250,000 ₪",10794-138-12,דירה בבית קומות,4,שלישית,1980,"13,754 ₪",10
ללא כתובת,100,13/05/2010,"1,065,000 ₪",10794-16-2,דירה בבית קומות,4,לא ידוע,0,"10,650 ₪",0
ראול ולנברג 16,120,09/05/2010,"1,450,000 ₪",10794-133-3,דירה בבית קומות,5,שניה,1989,"12,083 ₪",2
פרויד 14,106.44,23/04/2010,"2,350,000 ₪",10785-72-7,דירה בבית קומות,4,קרקע ראשונה,1970,"22,078 ₪",6
ללא כתובת,100,04/02/2010,"687,000 ₪",10794-15-9,דירה בבית קומות,4,שניה,0,"6,870 ₪",0
אלברט שוויצר 49,270,31/01/2010,"3,064,000 ₪",10792-149-2,דירה בבית קומות,6,לא ידוע,1995,"11,348 ₪",1
טוסקניני 2,105,14/01/2010,"2,150,000 ₪",10792-269-1,דירה בבית קומות,5,לא ידוע,1980,"20,476 ₪",0
פרץ ברנשטיין 7,220,26/11/2009,"1,700,000 ₪",10794-100-1,דירה בבית קומות,5,ראשונה,1990,"7,727 ₪",1
פרויד 12,81,26/11/2009,"1,280,000 ₪",10785-73-22,דירה בבית קומות,3,שישית,1970,"15,802 ₪",6
פרויד 12,81,29/04/2002,"867,000 ₪",10785-73-22,דירה בבית קומות,3,שישית,1970,"15,802 ₪",6
טוסקניני 6,258,25/11/2009,"2,475,000 ₪",10792-268-1,בית בודד,6,לא ידוע,1980,"9,593 ₪",0
ראול ולנברג 38,138,08/10/2009,"1,565,000 ₪",10788-27-3,דירה בבית קומות,5,שניה,1987,"11,341 ₪",2
פרויד 24,93.3,07/10/2009,"1,150,000 ₪",10785-66-3,דירה בבית קומות,3,ראשונה,1970,"12,326 ₪",3
פרויד 40,102.63,02/10/2009,"1,135,000 ₪",10794-17-2,דירה בבית קומות,5.5,שניה,1980,"11,127 ₪",5
פרויד 40,102.63,19/06/1998,"862,000 ₪",10794-17-2,דירה בבית קומות,5.5,שניה,1980,"11,127 ₪",5
פרץ ברנשטיין 10,156,23/09/2009,"2,150,000 ₪",10794-117-1,דירה,6,לא ידוע,2010,"13,782 ₪",3
פרויד 35,78.6,25/08/2009,"800,000 ₪",10785-93-16,דירה בבית קומות,3.5,רביעית,1970,"10,256 ₪",4
פרויד 35,78.6,29/01/2008,"447,000 ₪",10785-93-16,דירה בבית קומות,3.5,רביעית,1970,"10,256 ₪",4
פרויד 38,95.2,21/08/2009,"700,000 ₪",10785-44-2,דירה בבית קומות,4,קרקע,1970,"7,353 ₪",3
פרויד 38,23.5,21/08/2009,"79,000 ₪",10785-44-1,דירה בבית קומות,1,מרתף,1970,"3,362 ₪",3
אלברט שוויצר 54,114,16/08/2009,"1,200,000 ₪",10792-151-3,דירה בבית קומות,5,לא ידוע,1987,"10,526 ₪",2
סירני 6,161.72,12/08/2009,"2,400,000 ₪",10792-183-4,דירת גג,6,שניה + שלישית,2000,"14,840 ₪",2
פרויד 44,86.5,09/08/2009,"930,000 ₪",10794-178-79,דירה בבית קומות,4,קומה 12,1980,"10,751 ₪",13
אלברט שוויצר 67,130,09/08/2009,"1,900,000 ₪",10792-191-1,דירה בבית קומות,5,לא ידוע,1988,"14,615 ₪",0
גאולי תימן 2,143.4,03/08/2009,"1,640,000 ₪",10792-275-7,דירה בבית קומות,6,קרקע ביניים ראשונה שניה ושלישי,1990,"11,437 ₪",4
אלברט שוויצר 70,171.44,10/07/2009,"1,900,000 ₪",10792-198-1,דירה בבית קומות,5,"קרקע,ראשו',שניה,שליש",1988,"11,083 ₪",0
פרויד 39,116.44,28/06/2009,"1,205,000 ₪",10785-53-1,דירה בבית קומות,4,ראשונה,2009,"10,349 ₪",4
גיבורי גטו ורשה 7,150,24/05/2009,"1,530,000 ₪",10792-209-1,דירה בבית קומות,5,לא ידוע,1997,"10,200 ₪",1
פרויד 18,141.3,21/05/2009,"1,500,000 ₪",10785-69-3,דירה בבית קומות,5,שלישית,1980,"10,616 ₪",5
גאולי תימן 3,132.87,14/05/2009,"1,720,000 ₪",10794-140-1,דירה בבית קומות,5,קרקע ראשונה שניה ושלישית,1987,"12,945 ₪",3
גיבורי גטו ורשה 15,141.69,13/05/2009,"1,700,000 ₪",10792-205-3,דירה בבית קומות,6,קרקע ראשונה שניה *,1990,"11,998 ₪",0
ללא כתובת,125,11/05/2009,"830,000 ₪",10785-74-5,דירה בבית קומות,5,שניה,0,"6,640 ₪",0
גיבורי גטו ורשה 10,126.1,23/04/2009,"1,130,000 ₪",10792-204-5,דירה בבית קומות,5,שניה,1990,"8,961 ₪",4
גאולי תימן 2,148.63,22/04/2009,"1,450,000 ₪",10792-275-6,קוטג' טורי,6.5,קרקע ביניים ראשונה שניה ושלישי,1990,"9,756 ₪",4
מארק שאגאל 15,117.49,16/04/2009,"1,185,000 ₪",10794-91-2,דירת גן,4,קרקע וראשונה,1989,"10,086 ₪",3
ראול ולנברג 18,92.29,05/04/2009,"1,350,000 ₪",10794-134-6,דירה בבית קומות,4,שלישית,1990,"14,674 ₪",3
ראול ולנברג 18,92.29,08/06/2000,"1,242,000 ₪",10794-134-6,דירה בבית קומות,4,שלישית,1990,"14,674 ₪",3
אלברט שוויצר 75,83.15,16/03/2009,"880,000 ₪",10792-195-1,דירה בבית קומות,4,קרקע,1989,"10,583 ₪",2
פרץ ברנשטיין 19,139.74,01/03/2009,"1,800,000 ₪",10792-120-1,דירה בבית קומות,5,קרקע,2004,"12,881 ₪",2
מארק שאגאל 10,154.91,26/02/2009,"1,356,000 ₪",10794-96-19,דירה בבית קומות,6,שניה שלישית,1990,"8,753 ₪",1
אלברט שוויצר 31,123.3,22/02/2009,"1,620,000 ₪",10793-78-1,דירה בבית קומות,5,קרקע,1988,"13,139 ₪",2
פרויד 39,129.53,01/02/2009,"1,100,000 ₪",10785-53-5,דירה בבית קומות,5,"רביעית, חמישית",2009,"8,492 ₪",4
סירני 9,150,13/01/2009,"1,100,000 ₪",10792-176-5,דירה בבית קומות,6,לא ידוע,1989,"7,333 ₪",1
אלברט שוויצר 33,121.23,06/01/2009,"1,050,000 ₪",10793-55-6,דירה בבית קומות,5,קרקע,1990,"8,661 ₪",3
מארק שאגאל 15,137.27,04/01/2009,"1,525,000 ₪",10794-91-7,דירה בבית קומות,6,רביעית חמישית,1989,"11,109 ₪",3
אלברט שוויצר 42,135.25,30/12/2008,"1,220,000 ₪",10792-137-4,דירה בבית קומות,5,שניה שלישית(עלית גג),1994,"9,020 ₪",2
אלברט שוויצר 54,160,28/12/2008,"1,975,000 ₪",10792-151-2,דירה בבית קומות,6,לא ידוע,1987,"12,344 ₪",2
גיבורי גטו ורשה 4,120,23/12/2008,"1,645,000 ₪",10792-201-1,דירה בבית קומות,5,לא ידוע,2008,"13,708 ₪",3
פרץ ברנשטיין 3,138.81,17/11/2008,"1,200,000 ₪",10794-98-2,דירה בבית קומות,5,קרקע שניה שלישית *,1993,"8,645 ₪",0
ראול ולנברג 16,115,09/11/2008,"900,000 ₪",10794-133-8,דירה בבית קומות,5,ראשונה,1989,"7,826 ₪",2
גיבורי גטו ורשה 15,143.75,06/10/2008,"1,600,000 ₪",10792-205-2,דירה בבית קומות,5,קרקע ראשונה שניה *,1990,"11,130 ₪",0
מארק שאגאל 7,133.35,04/10/2008,"900,000 ₪",10794-87-7,דירה בבית קומות,5,קרקע וראשונה,1989,"6,749 ₪",4
אלברט שוויצר 63,104,14/09/2008,"1,140,000 ₪",10792-162-2,דירה בבית קומות,4,לא ידוע,1990,"10,962 ₪",0
אלברט שוויצר 47,160,09/09/2008,"2,000,000 ₪",10792-148-2,דירה בבית קומות,4.5,לא ידוע,1985,"12,500 ₪",0
גיבורי גטו ורשה 7,120,05/09/2008,"1,100,000 ₪",10792-209-3,דירה בבית קומות,4.5,לא ידוע,1997,"9,167 ₪",1
מארק שאגאל 10,160.99,26/08/2008,"1,600,000 ₪",10794-96-13,דירה בבית קומות,6,שניה שלישית,1990,"10,000 ₪",1
מארק שאגאל 10,160.99,31/12/2002,"1,383,000 ₪",10794-96-13,דירה בבית קומות,6,שניה שלישית,1990,"10,000 ₪",1
ללא כתובת,80,17/08/2008,"650,000 ₪",10794-16-3,דירה בבית קומות,4,שלישית,0,"8,125 ₪",0
ראול ולנברג 16,100,13/08/2008,"1,000,000 ₪",10794-133-2,דירה בבית קומות,4,לא ידוע,1989,"10,000 ₪",2
ללא כתובת,100,15/07/2008,"680,000 ₪",10794-15-10,דירה בבית קומות,4,ראשונה,0,"6,800 ₪",0
סירני 5,135,02/07/2008,"570,000 ₪",10792-174-2,דירה בבית קומות,6,לא ידוע,1985,"4,222 ₪",1
סירני 11,142,16/05/2008,"1,300,000 ₪",10792-177-2,דירה בבית קומות,5,קרקע וראשונה,1989,"9,155 ₪",1
פרויד 20,77.38,02/05/2008,"680,000 ₪",10785-68-5,דירה בבית קומות,4,שלישית,1996,"8,788 ₪",4
פרויד 44,85.2,28/02/2008,"788,000 ₪",10794-178-57,דירה בבית קומות,4,קומה 6,1980,"9,249 ₪",13
ראול ולנברג 18,140.06,05/02/2008,"1,132,000 ₪",10794-134-1,דירה בבית קומות,6,"מרתף,קרקע,ראשונה",1990,"8,086 ₪",3
ראול ולנברג 18,140.06,21/02/2007,"1,046,000 ₪",10794-134-1,דירה בבית קומות,6,"מרתף,קרקע,ראשונה",1990,"8,086 ₪",3
אלברט שוויצר 49,120,31/01/2008,"1,841,000 ₪",10792-149-1,דירה בבית קומות,5,לא ידוע,1995,"15,342 ₪",1
ללא כתובת,90,22/01/2008,"640,000 ₪",10794-15-11,דירה בבית קומות,4,שמינית,0,"7,111 ₪",0
אלברט שוויצר 37,170,17/01/2008,"1,150,000 ₪",10793-62-4,דירה בבית קומות,6,ראשונה,1980,"6,765 ₪",0
אלברט שוויצר 38,144.64,02/01/2008,"1,115,000 ₪",10792-139-4,דירה בבית קומות,5,ראשונה+שניה,1995,"7,709 ₪",1
ראול ולנברג 43,150,20/11/2007,"1,325,000 ₪",10792-166-2,דירה בבית קומות,5,לא ידוע,1991,"8,833 ₪",1
ראול ולנברג 15,104.8,15/11/2007,"1,030,000 ₪",10794-141-14,דירה בבית קומות,5,ראשונה,1990,"9,828 ₪",2
פרץ ברנשטיין 21,240,23/10/2007,"1,630,000 ₪",10792-119-2,דירה בבית קומות,7,לא ידוע,1987,"6,792 ₪",0
פרויד 38,97.5,21/10/2007,"780,000 ₪",10785-44-5,דירה בבית קומות,5,ראשונה,1970,"8,000 ₪",3
פרויד 22,93.3,10/10/2007,"667,000 ₪",10785-67-8,דירה בבית קומות,4,ראשונה,1960,"7,149 ₪",3
פרויד 18,137.88,14/08/2007,"1,118,000 ₪",10785-69-4,דירה בבית קומות,5,רביעית,1980,"8,109 ₪",5
פרויד 34,78.5,12/08/2007,"789,000 ₪",10785-42-9,דירה בבית קומות,4,רביעית,1970,"10,051 ₪",4
ללא כתובת,150,03/08/2007,"1,300,000 ₪",10794-109-2,דירה בבית קומות,5,לא ידוע,0,"8,667 ₪",0
מארק שאגאל 4,160,12/07/2007,"1,893,000 ₪",10785-111-1,דירה בבית קומות,7,לא ידוע,1990,"11,831 ₪",0
פרויד 30,98.29,12/07/2007,"827,000 ₪",10785-40-9,דירה בבית קומות,5,שלישית,1970,"8,414 ₪",3
סירני 5,130,08/07/2007,"1,016,000 ₪",10792-174-1,דירה בבית קומות,6,ראשונה,1985,"7,815 ₪",1
ראול ולנברג 24,132.6,31/05/2007,"1,310,000 ₪",10794-137-1,דירה בבית קומות,5,קרקע+ראשונה,2002,"9,879 ₪",2
פרויד 31,112.1,03/05/2007,"717,000 ₪",10785-93-5,דירה בבית קומות,6,שלישית,1970,"6,402 ₪",4
פרויד 31,112.1,29/10/2000,"890,000 ₪",10785-93-5,דירה בבית קומות,6,שלישית,1970,"6,402 ₪",4
פרויד 35,88.75,30/04/2007,"551,000 ₪",10785-93-15,דירה בבית קומות,4,רביעית,1970,"6,208 ₪",4
ללא כתובת,150,25/04/2007,"1,254,000 ₪",10794-109-3,דירה בבית קומות,5,ראשונה,0,"8,360 ₪",0
אלברט שוויצר 54,160,14/03/2007,"1,099,000 ₪",10792-151-1,דירה בבית קומות,7,ראשונה,1987,"6,869 ₪",2
פרויד 30,102.79,28/02/2007,"662,000 ₪",10785-40-7,דירה בבית קומות,6,שניה,1970,"6,440 ₪",3
ראול ולנברג 29,130,14/02/2007,"964,000 ₪",10792-193-1,דירה בבית קומות,5,שניה,1990,"7,415 ₪",1
ללא כתובת,80,09/02/2007,"656,000 ₪",10794-15-12,דירה בבית קומות,4,שניה,0,"8,200 ₪",0
אלברט שוויצר 23,113.98,04/02/2007,"1,308,000 ₪",10793-83-6,דירה בבית קומות,5,קרקע,1986,"11,476 ₪",2
ראול ולנברג 16,110,18/01/2007,"1,040,000 ₪",10794-133-1,דירה בבית קומות,5,ראשונה,1989,"9,455 ₪",2
אלברט שוויצר 73,120,07/01/2007,"1,270,000 ₪",10792-194-1,דירה בבית קומות,5,לא ידוע,1989,"10,583 ₪",2
טוסקניני 11,120,02/01/2007,"1,421,000 ₪",10792-243-1,דירה בבית קומות,4,לא ידוע,2002,"11,842 ₪",1
אלברט שוויצר 46,143.36,23/02/2006,"1,600,000 ₪",10792-135-4,דירה בבית קומות,5,"ראשונה, שניה ושלישית",1989,"11,161 ₪",3
פרויד 14,115.23,12/02/2006,"1,267,000 ₪",10785-72-4,דירה בבית קומות,5,רביעית,1970,"11,017 ₪",6
פרויד 14,115.23,12/06/2002,"999,000 ₪",10785-72-4,דירה בבית קומות,5,רביעית,1970,"11,017 ₪",6
ראול ולנברג 31,130.78,27/01/2006,"1,699,000 ₪",10792-189-1,דירה בבית קומות,5,קרקע,1998,"12,991 ₪",1
מארק שאגאל 10,115.38,28/09/2005,"1,480,000 ₪",10794-96-14,דירה בבית קומות,5,קרקע ראשונה,1990,"12,870 ₪",1
מארק שאגאל 10,115.38,21/02/1999,"1,361,000 ₪",10794-96-14,דירה בבית קומות,5,קרקע ראשונה,1990,"12,870 ₪",1
אלברט שוויצר 60,126.93,04/07/2005,"1,226,000 ₪",10792-154-2,דירה בבית קומות,5,קרקע ראשונה שניה,1991,"9,659 ₪",1
פרויד 42,85.3,05/06/2005,"709,000 ₪",10794-178-5,דירה בבית קומות,4,קומה 2,1980,"8,312 ₪",8
גאולי תימן 3,127.37,22/05/2005,"1,570,000 ₪",10794-140-4,דירה בבית קומות,5,קרקע ראשונה שניה ושלישית,1987,"12,326 ₪",3
ללא כתובת,88,04/04/2005,"795,000 ₪",10794-19-1,דירה בבית קומות,4,שניה,0,"9,034 ₪",0
ראול ולנברג 20,72.39,30/03/2005,"1,050,000 ₪",10794-135-5,דירה בבית קומות,4,שלישית,1987,"14,505 ₪",4
פרויד 28,156.28,14/03/2005,"1,033,000 ₪",10785-64-2,דירה בבית קומות,5,קרקע,1960,"6,610 ₪",3
ללא כתובת,75,04/03/2005,"303,000 ₪",10794-18-2,דירה בבית קומות,3,רביעית,0,"4,040 ₪",0
ללא כתובת,303,27/01/2005,"878,000 ₪",10792-265-0,קרקע למגורים,לא ידוע,לא ידוע,0,"2,898 ₪",0
ראול ולנברג 22,107.67,22/11/2004,"1,147,000 ₪",10794-136-1,דירה בבית קומות,6,קרקע וראשונה,1990,"10,653 ₪",2
פרויד 14,116,03/11/2004,"1,231,000 ₪",10785-72-5,דירה בבית קומות,4,חמש שש שבע ושמונה,1970,"10,612 ₪",6
פרויד 38,88.6,22/10/2004,"766,000 ₪",10785-44-8,דירה בבית קומות,4,שלישית,1970,"8,646 ₪",3
ראול ולנברג 24,122.59,31/08/2004,"1,565,000 ₪",10794-137-3,דירה בבית קומות,5,שלישית,2002,"12,766 ₪",2
פרויד 12,98.51,09/07/2004,"739,000 ₪",10785-73-3,דירה בבית קומות,3,שניה,1970,"7,502 ₪",6
ללא כתובת,70,07/05/2004,"688,000 ₪",10785-74-6,דירה בבית קומות,3,לא ידוע,0,"9,829 ₪",0
אלברט שוויצר 63,100,03/02/2004,"1,247,000 ₪",10792-162-3,דירה בבית קומות,4,רביעית,1998,"12,470 ₪",0
פרויד 40,102.07,01/12/2003,"1,214,000 ₪",10794-17-6,דירה בבית קומות,4,רביעית,1980,"11,902 ₪",5
פרויד 40,102.07,23/01/2002,"880,000 ₪",10794-17-6,דירה בבית קומות,4,רביעית,1980,"11,902 ₪",5
סירני 11,167.63,26/11/2003,"1,340,000 ₪",10792-177-3,לא ידוע,5,שניה ועליית גג,1989,"7,994 ₪",1
גאולי תימן 2,146.05,16/06/2003,"1,044,000 ₪",10792-275-4,לא ידוע,5,קרקע ביניים ראשונה שניה ושלישי,1990,"7,148 ₪",4
ללא כתובת,100,11/06/2003,"943,000 ₪",10785-74-7,דירה בבית קומות,4,שלישית,0,"9,430 ₪",0
אלברט שוויצר 54,150,14/03/2003,"1,582,000 ₪",10792-151-7,לא ידוע,6,לא ידוע,1987,"10,547 ₪",2
גאולי תימן 8,108.3,12/03/2003,"995,000 ₪",10792-215-1,דירה בבית קומות,4,קרקע וראשונה,1986,"9,187 ₪",2
אלברט שוויצר 4,128,17/12/2002,"1,697,000 ₪",10794-111-2,לא ידוע,5,ראשונה,1988,"13,258 ₪",1
פרויד 14,166.28,01/10/2002,"1,520,000 ₪",10785-72-2,לא ידוע,5,שניה,1970,"9,141 ₪",6
פרויד 43,93.12,14/07/2002,"794,000 ₪",10785-95-1,לא ידוע,4,ראשונה,1970,"8,538 ₪",3
