כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
לאון בלום 28,91,20/07/2003,"510,000 ₪",10870-40-300,דירה בבית קומות,3.5,שמינית,1970,"5,495 ₪",19
חנה סנש 20,101,16/07/2008,"659,000 ₪",10870-80-26,דירה בבית קומות,4,שביעית,1994,"6,525 ₪",18
לאון בלום 28,58,10/07/2008,"300,000 ₪",10870-40-112,דירה בבית קומות,2.5,שלוש עשרה,1970,"5,172 ₪",19
חנה סנש 20,203,10/06/2008,"1,120,000 ₪",10870-80-24,דירה בבית קומות,6,עשרים ואחת,1994,"5,517 ₪",18
לאון בלום 28,60,04/06/2008,"255,000 ₪",10870-40-365,דירה בבית קומות,3,חמש עשרה,1970,"4,250 ₪",19
חנה סנש 20,90,22/05/2008,"600,000 ₪",10870-80-22,דירה בבית קומות,3.5,שישית,1994,"6,667 ₪",18
לאון בלום 28,86,19/03/2008,"435,000 ₪",10870-40-224,דירה בבית קומות,4,רביעית,1970,"5,058 ₪",19
לאון בלום 28,64,19/03/2008,"280,000 ₪",10870-40-266,דירה בבית קומות,3,שמונה עשרה,1970,"4,375 ₪",19
לאון בלום 8,39.54,18/02/2008,"173,000 ₪",10870-34-230,חנות,לא ידוע,מעבר אמצעית,1960,"4,436 ₪",11
לאון בלום 8,39.54,15/02/2004,"198,000 ₪",10870-34-230,חנות,לא ידוע,מעבר אמצעית,1960,"4,436 ₪",11
לאון בלום 8,39.54,18/02/2008,חלק נמכר,10870-34-230,חנות,לא ידוע,מעבר אמצעית,1960,"4,436 ₪",11
לאון בלום 8,39.54,מחיר,1,10870-34-230,חנות,לא ידוע,מעבר אמצעית,1960,"4,436 ₪",11
לאון בלום 8,39.54,12%,"20,760 ₪",10870-34-230,חנות,לא ידוע,מעבר אמצעית,1960,"4,436 ₪",11
לאון בלום 8,39.54,2,87%,10870-34-230,חנות,לא ידוע,מעבר אמצעית,1960,"4,436 ₪",11
לאון בלום 8,39.54,"150,510 ₪","173,000 ₪",10870-34-230,חנות,לא ידוע,מעבר אמצעית,1960,"4,436 ₪",11
חנה סנש 20,112,24/01/2008,"891,000 ₪",10870-80-20,דירה בבית קומות,4,שתים עשרה,1994,"7,955 ₪",18
לאון בלום 28,68,30/12/2007,"464,000 ₪",10870-40-195,דירה בבית קומות,3,חמישית,1970,"6,824 ₪",19
לאון בלום 28,68,01/08/2002,"422,000 ₪",10870-40-195,דירה בבית קומות,3,חמישית,1970,"6,824 ₪",19
ללא כתובת,80,25/12/2007,"460,000 ₪",10870-41-6,דירה בבית קומות,4,ארבע עשרה,0,"5,750 ₪",0
חנה סנש 20,67,08/11/2007,"549,000 ₪",10870-80-16,דירה בבית קומות,3,שש עשרה,1994,"8,194 ₪",18
חנה סנש 20,101,08/11/2007,"785,000 ₪",10870-80-18,דירה בבית קומות,4,אחת עשרה,1994,"7,772 ₪",18
בלום לאון 2,79.7,10/10/2007,"532,000 ₪",10870-23-118,דירה בבית קומות,4,עשירית,1960,"6,675 ₪",11
לאון בלום 28,86,24/09/2007,"431,000 ₪",10870-40-259,דירה בבית קומות,4,שש עשרה,1970,"5,012 ₪",19
לאון בלום 8,67.14,16/09/2007,"512,000 ₪",10870-34-129,דירה בבית קומות,4,שישית,1960,"7,626 ₪",11
חנה סנש 20,105,05/09/2007,"811,000 ₪",10870-80-13,דירה בבית קומות,4,שתים עשרה,1994,"7,724 ₪",18
בלום לאון 2,80.7,05/09/2007,"517,000 ₪",10870-23-72,דירה בבית קומות,4,חמישית,1960,"6,462 ₪",11
בלום לאון 2,80.7,10/01/1999,"599,000 ₪",10870-23-72,דירה בבית קומות,4,חמישית,1960,"6,462 ₪",11
לאון בלום 8,59.74,28/08/2007,"345,000 ₪",10870-34-218,דירה בבית קומות,3,עשירית,1960,"5,775 ₪",11
בלום לאון 2,68.5,16/08/2007,"178,000 ₪",10870-23-15,חנות,לא ידוע,כניסה,1960,"2,599 ₪",11
וינגייט 25,85,12/08/2007,"660,000 ₪",10809-220-1,דירה בבית קומות,4,שניה,0,"7,765 ₪",0
ללא כתובת,86,30/07/2007,"295,000 ₪",10870-41-5,דירה בבית קומות,3,ראשונה,0,"3,430 ₪",0
לאון בלום 8,61.16,27/06/2007,"485,000 ₪",10870-34-27,דירה בבית קומות,3,שניה,1960,"7,930 ₪",11
לאון בלום 28,86,08/06/2007,"471,000 ₪",10870-40-216,דירה בבית קומות,4,שש עשרה,1970,"5,477 ₪",19
לאון בלום 28,129,27/05/2007,"236,000 ₪",10870-40-273,חנות,לא ידוע,שניה,1970,"1,829 ₪",19
וינגייט 25,87,20/05/2007,"495,000 ₪",10809-220-2,דירה בבית קומות,4,ראשונה,0,"5,690 ₪",0
לאון בלום 28,68,17/05/2007,"288,000 ₪",10870-40-227,דירה בבית קומות,3,חמישית,1970,"4,235 ₪",19
לאון בלום 8,67.14,19/04/2007,"334,000 ₪",10870-34-172,דירה בבית קומות,4,שמינית,1960,"4,975 ₪",11
לאון בלום 8,67.14,14/03/2007,"99,000 ₪",10870-34-128,דירה בבית קומות,4,שישית,1960,"1,475 ₪",11
ללא כתובת,88,14/03/2007,"273,000 ₪",10870-41-4,דירה בבית קומות,3,עשרים,0,"3,102 ₪",0
חנה סנש 20,104,15/02/2007,"780,000 ₪",10870-80-11,דירה בבית קומות,4,תשיעית,1994,"7,500 ₪",18
בלום לאון 2,80.7,05/02/2007,"438,000 ₪",10870-23-125,דירה בבית קומות,4,תשיעית,1960,"5,428 ₪",11
בלום לאון 2,80.7,30/01/2007,"531,000 ₪",10870-23-57,דירה בבית קומות,4,שלישית,1960,"6,580 ₪",11
לאון בלום 8,65.18,14/01/2007,"371,800 ₪",10870-34-155,דירה בבית קומות,3,שמינית,1960,"5,704 ₪",11
חנה סנש 20,67,07/01/2007,"476,000 ₪",10870-80-9,דירה בבית קומות,3,עשירית,1994,"7,104 ₪",18
לאון בלום 8,65.18,27/12/2006,"460,000 ₪",10870-34-161,דירה בבית קומות,3,שמינית,1960,"7,077 ₪",11
לאון בלום 8,65.18,07/08/2000,"501,000 ₪",10870-34-161,דירה בבית קומות,3,שמינית,1960,"7,077 ₪",11
לאון בלום 8,67.14,04/12/2006,"406,000 ₪",10870-34-65,דירה בבית קומות,4,שלישית,1960,"6,047 ₪",11
לאון בלום 8,65.18,20/11/2006,"448,000 ₪",10870-34-168,דירה בבית קומות,3,שמינית,1960,"6,892 ₪",11
לאון בלום 8,65.18,07/03/2002,"563,000 ₪",10870-34-168,דירה בבית קומות,3,שמינית,1960,"6,892 ₪",11
בלום לאון 2,35.5,20/09/2006,"260,000 ₪",10870-23-91,דירה בבית קומות,2,שמינית,1960,"7,324 ₪",11
ללא כתובת,80,27/07/2006,"412,000 ₪",10870-41-7,דירה בבית קומות,4,רביעית,0,"5,150 ₪",0
לאון בלום 8,65.18,12/05/2006,"376,000 ₪",10870-34-119,דירה בבית קומות,3,שישית,1960,"5,769 ₪",11
לאון בלום 28,64,14/03/2006,"416,000 ₪",10870-40-107,דירה בבית קומות,3,אחת עשרה,1970,"6,500 ₪",19
לאון בלום 8,67.14,13/02/2006,"517,000 ₪",10870-34-61,דירה בבית קומות,4,שלישית,1960,"7,700 ₪",11
חנה סנש 20,106,25/11/2005,"987,000 ₪",10870-80-7,דירה בבית קומות,4.5,שלוש עשרה,1994,"9,311 ₪",18
בלום לאון 2,80.7,09/11/2005,"461,000 ₪",10870-23-81,דירה בבית קומות,4,חמישית,1960,"5,713 ₪",11
