כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
רוטשילד 61,61.08,31/10/2021,"900,000 ₪",10825-49-30,דירה בבית קומות,3,שלישית,1960,"17,049 ₪",4
המגינים 139,73.1,11/07/2022,"1,350,000 ₪",10825-98-45,דירה בבית קומות,4,תשיעית,1985,"18,493 ₪",9
המגינים 118,54,05/07/2022,"1,100,000 ₪",10917-83-79,דירה בבית קומות,3,שניה,1960,"20,370 ₪",4
המגינים 118,54,16/04/2015,"730,000 ₪",10917-83-79,דירה בבית קומות,3,שניה,1960,"20,370 ₪",4
המגינים 118,54,03/06/2010,"340,000 ₪",10917-83-79,דירה בבית קומות,3,שניה,1960,"20,370 ₪",4
המגינים 118,54,06/01/2010,"338,000 ₪",10917-83-79,דירה בבית קומות,3,שניה,1960,"20,370 ₪",4
אחווה 28,169,22/06/2022,"2,350,000 ₪",10917-50-3,דירה בבית קומות,5,שניה,1960,"13,905 ₪",2
רוטשילד 21,43.1,21/06/2022,"940,000 ₪",10917-71-24,דירה בבית קומות,2,שניה,1960,"21,860 ₪",4
רוטשילד 21,43.1,08/02/2005,"254,000 ₪",10917-71-24,דירה בבית קומות,2,שניה,1960,"21,860 ₪",4
המגינים 137,57.05,14/06/2022,"300,000 ₪",10825-99-29,דירה בבית קומות,3,שמינית,1980,"5,263 ₪",9
רוטשילד 73,61.5,13/06/2022,"700,000 ₪",10825-53-11,דירה בבית קומות,3,שניה,1960,"11,475 ₪",4
רוטשילד 73,61.5,19/11/2012,"550,000 ₪",10825-53-11,דירה בבית קומות,3,שניה,1960,"11,475 ₪",4
המגינים 139,57.07,23/05/2022,"1,010,100 ₪",10825-98-18,דירה בבית קומות,3,רביעית,1985,"17,699 ₪",9
רוטשילד 55,61.5,22/05/2022,"1,000,000 ₪",10825-47-21,דירה בבית קומות,3,שלישית,1960,"16,393 ₪",4
רוטשילד 55,61.5,17/02/2006,"343,000 ₪",10825-47-21,דירה בבית קומות,3,שלישית,1960,"16,393 ₪",4
המגינים 118,54,22/05/2022,"1,020,000 ₪",10917-83-91,דירה בבית קומות,3,רביעית,1960,"18,889 ₪",4
המגינים 118,54,23/06/2011,"448,000 ₪",10917-83-91,דירה בבית קומות,3,רביעית,1960,"18,889 ₪",4
התקווה 10,76.2,16/05/2022,"1,130,000 ₪",10917-54-3,דירה בבית קומות,3,שניה,1934,"14,868 ₪",2
