כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
גוטל לוין 5,112,27/09/2004,"1,727,000 ₪",11193-231-147,דירה בבית קומות,4,שתים עשרה+שלוש עשרה,2000,"15,420 ₪",15
גוטל לוין 18,94.64,20/09/2004,"604,000 ₪",11193-205-22,דירה בבית קומות,4,שישית,1980,"6,382 ₪",8
גוטל לוין 10,58.5,02/09/2004,"541,000 ₪",11193-209-13,דירה בבית קומות,3,רביעית,1980,"9,328 ₪",8
גוטל לוין 10,58.5,23/12/1999,"508,000 ₪",11193-209-13,דירה בבית קומות,3,רביעית,1980,"9,328 ₪",8
לוין גוטל 38,64.4,11/08/2004,"544,000 ₪",11193-250-37,דירה בבית קומות,3,שניה,1980,"8,447 ₪",6
גוטל לוין 28,106.1,06/08/2004,"965,000 ₪",11193-222-76,דירה בבית קומות,4,תשיעית,1995,"9,095 ₪",11
גוטל לוין 48,28.41,24/06/2004,"130,000 ₪",11193-247-7,משרד,לא ידוע,ראשונה,1981,"4,576 ₪",1
גוטל לוין 8,79,13/06/2004,"561,000 ₪",11193-210-7,דירה בבית קומות,4,שניה,1980,"7,101 ₪",5
לוין גוטל 32,77.6,08/06/2004,"564,000 ₪",11193-227-3,דירה בבית קומות,4,קרקע,1980,"7,268 ₪",7
גוטל לוין 44,70.3,23/04/2004,"568,000 ₪",11193-248-8,דירה בבית קומות,4,שניה,1980,"8,080 ₪",7
גוטל לוין 40,75,11/03/2004,"558,000 ₪",11193-249-0,לא ידוע,3,שישית,1980,"7,440 ₪",7
גוטל לוין 14,87,02/03/2004,"628,000 ₪",11193-207-28,לא ידוע,4,שמינית,1981,"7,218 ₪",8
גוטל לוין 11,56,10/02/2004,"510,000 ₪",11193-231-26,דירה בבית קומות,2,שישית,2000,"9,107 ₪",14
גוטל לוין 5,85,14/12/2003,"812,000 ₪",11193-231-0,לא ידוע,4,ראשונה,2000,"9,553 ₪",15
גוטל לוין 10,79,01/12/2003,"563,000 ₪",11193-209-9,דירה בבית קומות,4,שלישית,1980,"7,127 ₪",8
גוטל לוין 18,94.65,30/11/2003,"550,000 ₪",11193-205-9,דירה בבית קומות,3.5,שלישית,1980,"5,811 ₪",8
