כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
יהושע גולברמן 9,127.1,29/05/2016,"2,500,000 ₪",12695-24-44,דירה בבית קומות,5,עשירית + אחד עשרה,2005,"19,685 ₪",10
יהושע גולברמן 9,127.1,17/07/2007,"1,522,000 ₪",12695-24-44,דירה בבית קומות,5,עשירית + אחד עשרה,2005,"19,685 ₪",10
אוסקר שינדלר 6,88.2,20/05/2016,"1,780,000 ₪",12286-180-17,דירה בבית קומות,3,שלישית,2010,"20,227 ₪",20
אוסקר שינדלר 6,88.2,24/05/2012,"1,390,000 ₪",12286-180-17,דירה בבית קומות,3,שלישית,2010,"20,227 ₪",20
ללא כתובת,120,18/05/2016,"2,360,000 ₪",12286-79-317,דירה בבית קומות,4,תשע עשרה,0,"19,667 ₪",0
מיכאל קשטן 3,83.89,09/05/2016,"1,450,000 ₪",11203-32-19,דירה בבית קומות,4,שביעית,1998,"17,470 ₪",14
מיכאל קשטן 3,83.89,01/04/2009,"925,000 ₪",11203-32-19,דירה בבית קומות,4,שביעית,1998,"17,470 ₪",14
מנדל זינגר 25,115.2,08/05/2016,"2,200,000 ₪",11203-38-23,דירה בבית קומות,5,רביעית,2013,"19,130 ₪",13
מנדל זינגר 25,115.2,04/08/2011,"1,830,000 ₪",11203-38-23,דירה בבית קומות,5,רביעית,2013,"19,130 ₪",13
מיכאל קשטן 3,102.15,05/05/2016,"1,690,000 ₪",11203-32-47,דירה בבית קומות,4,שתים עשרה,1998,"16,544 ₪",14
חיים הזז 3,93.14,03/05/2016,"1,190,000 ₪",11203-34-19,דירה בבית קומות,3,חמישית,1985,"12,776 ₪",16
אוסקר שינדלר 6,86.75,27/04/2016,"1,500,000 ₪",12286-180-197,דירה בבית קומות,3,שניה,2010,"17,442 ₪",20
אוסקר שינדלר 6,86.75,08/10/2013,"1,197,000 ₪",12286-180-197,דירה בבית קומות,3,שניה,2010,"17,442 ₪",20
ללא כתובת,170,20/04/2016,"3,149,999 ₪",12286-79-257,דירה,5,לא ידוע,0,"18,529 ₪",0
ללא כתובת,171,20/04/2016,"3,209,999 ₪",12286-79-318,דירה בבית קומות,5,שבע עשרה,0,"18,772 ₪",0
