כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
קרן היסוד 14,109,23/06/2020,"1,544,000 ₪",11191-230-5,דירה בבית קומות,4,שניה,1990,"14,165 ₪",2
קרן היסוד 14,109,08/04/2010,"1,000,000 ₪",11191-230-5,דירה בבית קומות,4,שניה,1990,"14,165 ₪",2
משמר הגבול 14,30.9,21/06/2020,"565,000 ₪",11191-23-7,דירה בבית קומות,1,ראשונה,1970,"18,285 ₪",3
"פלמ""ח 13",111.07,15/06/2020,"2,074,000 ₪",11191-77-6,דירה בבית קומות,5,רביעית,1970,"18,685 ₪",3
"פלמ""ח 13",111.07,03/11/2009,"1,010,000 ₪",11191-77-6,דירה בבית קומות,5,רביעית,1970,"18,685 ₪",3
משמר הגבול 3,80,26/05/2020,"2,010,000 ₪",11191-162-8,דירת גן,4,שניה,1950,"25,125 ₪",3
כרמי 5,63.03,27/04/2020,"1,355,000 ₪",11191-19-29,דירה בבית קומות,3,ראשונה,1960,"21,508 ₪",4
כרמי 5,63.03,16/07/2012,"925,000 ₪",11191-19-29,דירה בבית קומות,3,ראשונה,1960,"21,508 ₪",4
כרמי 5,63.03,07/03/2009,"670,000 ₪",11191-19-29,דירה בבית קומות,3,ראשונה,1960,"21,508 ₪",4
קרן היסוד 31,103.9,11/03/2020,"1,680,000 ₪",11191-208-21,דירה בבית קומות,4,שישית,1996,"16,169 ₪",13
כרמי 5,63.03,08/03/2020,"1,295,000 ₪",11191-19-10,דירה בבית קומות,3,רביעית,1960,"20,556 ₪",4
כרמי 5,63.03,27/03/2012,"800,000 ₪",11191-19-10,דירה בבית קומות,3,רביעית,1960,"20,556 ₪",4
כרמי 5,63.03,29/08/2005,"607,000 ₪",11191-19-10,דירה בבית קומות,3,רביעית,1960,"20,556 ₪",4
חטיבת עודד 6,75,05/03/2020,"1,079,000 ₪",11191-33-29,דירה בבית קומות,3,שניה,1970,"14,387 ₪",6
"פלמ""ח 51",160,03/03/2020,"2,800,000 ₪",11191-53-9,דירה בבית קומות,6.5,שישית,2016,"17,500 ₪",3
"פלמ""ח 51",160,04/02/2016,"2,400,000 ₪",11191-53-9,דירה בבית קומות,6.5,שישית,2016,"17,500 ₪",3
"פלמ""ח 51",160,13/06/2015,"1,700,000 ₪",11191-53-9,דירה בבית קומות,6.5,שישית,2016,"17,500 ₪",3
"פלמ""ח 43",117,27/02/2020,"2,520,000 ₪",11191-50-4,דירה בבית קומות,4,קומה 2,2020,"21,538 ₪",5
קרן היסוד 48,84.2,23/02/2020,"1,150,000 ₪",11190-27-26,דירה בבית קומות,3,שביעית,1970,"13,690 ₪",8
קרן היסוד 48,84.2,17/09/2017,"1,180,000 ₪",11190-27-26,דירה בבית קומות,3,שביעית,1970,"13,690 ₪",8
קרן היסוד 48,84.2,23/02/2020,חלק נמכר,11190-27-26,דירה בבית קומות,3,שביעית,1970,"13,690 ₪",8
קרן היסוד 48,84.2,מחיר,1,11190-27-26,דירה בבית קומות,3,שביעית,1970,"13,690 ₪",8
קרן היסוד 48,84.2,50%,"575,000 ₪",11190-27-26,דירה בבית קומות,3,שביעית,1970,"13,690 ₪",8
